transaction_id,user_id,timestamp,amount,merchant,merchant_category,location,latitude,longitude,device_type
TXN001685,U00056,2024-02-09T15:22:00,220.78,Offshore Trading Ltd,Finance,New York,40.7283,-74.1438,mobile_android
TXN000713,U00045,2024-02-09T15:32:00,263.02,McDonald's,Food & Beverage,Boston,42.34,-71.0469,tablet_ios
TXN000497,U00028,2024-02-09T16:50:00,21.37,Venmo,Transfer,Phoenix,33.3503,-111.9763,mobile_android
TXN001228,U00065,2024-02-09T17:41:00,165.27,Amazon,E-commerce,Miami,25.7933,-80.2071,tablet_ios
TXN000804,U00058,2024-02-09T17:43:00,242.21,Airbnb,Travel,San Antonio,29.3949,-98.4759,mobile_android
TXN000698,U00013,2024-02-09T22:49:00,176.38,Airbnb,Travel,Dallas,32.8645,-96.8864,desktop_chrome
TXN000537,U00057,2024-02-10T06:15:00,176.48,Best Buy,Electronics,Paris,48.8121,2.3371,mobile_ios
TXN000917,U00062,2024-02-10T17:25:00,136.56,Airbnb,Travel,Houston,29.6607,-95.3874,desktop_chrome
TXN001575,U00054,2024-02-10T17:29:00,232.21,McDonald's,Food & Beverage,Houston,29.7444,-95.4052,mobile_ios
TXN001968,U00020,2024-02-10T17:37:00,740.1,Uber,Transportation,New York,40.7202,-73.9068,mobile_android
TXN000128,U00037,2024-02-10T17:59:00,218.03,McDonald's,Food & Beverage,Phoenix,33.4952,-111.9998,desktop_chrome
TXN000088,U00055,2024-02-10T19:38:00,223.71,Shell,Gas Station,San Diego,32.7293,-117.2147,desktop_safari
TXN000242,U00040,2024-02-10T22:58:00,266.79,Uber,Transportation,Miami,25.904,-80.2952,desktop_chrome
TXN000106,U00004,2024-02-11T07:41:00,140.57,Starbucks,Food & Beverage,Los Angeles,33.9816,-118.3305,desktop_chrome
TXN000833,U00069,2024-02-11T08:34:00,183.84,Shell,Gas Station,Phoenix,33.5662,-111.9792,tablet_ios
TXN001854,U00010,2024-02-11T12:52:00,250.64,Target,Retail,London,51.4949,-0.1722,desktop_chrome
TXN001855,U00036,2024-02-11T15:40:00,171.17,Best Buy,Electronics,Philadelphia,39.8245,-75.0939,mobile_android
TXN001792,U00070,2024-02-11T16:29:00,2695.77,Airbnb,Travel,San Diego,32.7701,-117.0133,mobile_android
TXN001610,U00051,2024-02-11T19:56:00,99.6,Venmo,Transfer,San Antonio,29.5713,-98.4804,mobile_android
TXN000610,U00044,2024-02-11T20:48:00,184.33,Netflix,Entertainment,Miami,25.806,-80.2888,mobile_ios
TXN000326,U00024,2024-02-11T21:21:00,1329.03,Spotify,Entertainment,Miami,25.9077,-80.2478,mobile_ios
TXN000766,U00075,2024-02-11T22:01:00,41.78,CVS Pharmacy,Healthcare,Austin,30.3394,-97.7542,desktop_safari
TXN000143,U00077,2024-02-11T22:28:00,153.28,Anonymous Market,Unknown,San Antonio,29.4852,-98.6202,tablet_ios
TXN001077,U00023,2024-02-12T10:04:00,1.0,Apple Store,Electronics,San Antonio,29.3956,-98.5541,desktop_safari
TXN001980,U00070,2024-02-12T13:23:00,230.48,Spotify,Entertainment,San Diego,32.7372,-117.1325,mobile_android
TXN000763,U00068,2024-02-12T15:29:00,272.66,Uber,Transportation,Boston,42.2339,-70.9684,desktop_safari
TXN000767,U00006,2024-02-12T19:56:00,257.02,Uber,Transportation,Los Angeles,33.9964,-118.1765,desktop_safari
TXN001981,U00015,2024-02-12T20:01:00,159.71,Starbucks,Food & Beverage,Los Angeles,34.1531,-118.2426,desktop_chrome
TXN001495,U00049,2024-02-12T21:01:00,142.76,CVS Pharmacy,Healthcare,San Antonio,29.3054,-98.4752,mobile_ios
TXN001381,U00057,2024-02-12T21:12:00,283.42,Delta Airlines,Travel,Miami,25.7744,-80.2773,tablet_ios
TXN000176,U00022,2024-02-12T21:54:00,117.99,Planet Fitness,Health & Fitness,Denver,39.7827,-105.0409,mobile_android
TXN001528,U00009,2024-02-13T06:00:00,245.01,Netflix,Entertainment,San Diego,32.6652,-117.2841,desktop_chrome
TXN001265,U00035,2024-02-13T08:04:00,291.83,Delta Airlines,Travel,Boston,42.2161,-70.9861,mobile_ios
TXN000209,U00076,2024-02-13T10:20:00,142.5,Target,Retail,Chicago,41.7997,-87.7447,mobile_ios
TXN001641,U00072,2024-02-13T10:49:00,94.86,Venmo,Transfer,Austin,30.2281,-97.7751,mobile_android
TXN000411,U00037,2024-02-13T12:28:00,317.3,McDonald's,Food & Beverage,Phoenix,33.5586,-112.1728,desktop_safari
TXN000790,U00022,2024-02-13T14:23:00,22.32,Amazon,E-commerce,Denver,39.8157,-105.0321,mobile_android
TXN000061,U00044,2024-02-13T22:41:00,109.32,Delta Airlines,Travel,Miami,25.6234,-80.1295,mobile_ios
TXN000383,U00005,2024-02-14T08:03:00,22.68,Walmart,Retail,Austin,30.3555,-97.7257,desktop_safari
TXN001734,U00080,2024-02-14T08:10:00,275.43,Steam Games,Entertainment,Houston,29.713,-95.3632,mobile_ios
TXN000648,U00059,2024-02-14T08:25:00,223.12,Netflix,Entertainment,Denver,39.6757,-104.8533,mobile_ios
TXN000771,U00039,2024-02-14T10:08:00,212.61,Best Buy,Electronics,New York,40.62,-73.9112,tablet_ios
TXN001631,U00021,2024-02-14T11:42:00,91.92,Walmart,Retail,San Antonio,29.4079,-98.3446,desktop_safari
TXN001089,U00014,2024-02-15T06:39:00,11.69,Grubhub,Food Delivery,Austin,30.1483,-97.6681,mobile_ios
TXN000758,U00052,2024-02-15T06:54:00,180.23,Spotify,Entertainment,San Francisco,37.6738,-122.3356,mobile_android
TXN001303,U00060,2024-02-15T09:58:00,152.68,Best Buy,Electronics,New York,40.6176,-74.1301,desktop_chrome
TXN000747,U00017,2024-02-15T16:45:00,40.07,Target,Retail,Paris,48.8565,2.3995,tablet_ios
TXN000948,U00015,2024-02-15T16:47:00,178.49,Delta Airlines,Travel,Los Angeles,34.1834,-118.1703,mobile_android
TXN000053,U00047,2024-02-15T19:54:00,155.49,Target,Retail,Denver,39.6622,-104.9636,tablet_ios
TXN001840,U00059,2024-02-15T22:18:00,218.7,Netflix,Entertainment,Denver,39.7498,-105.0304,mobile_ios
TXN000986,U00041,2024-02-16T08:04:00,211.29,Uber,Transportation,Miami,25.8952,-80.2923,desktop_safari
TXN001986,U00052,2024-02-16T08:59:00,184.13,Spotify,Entertainment,San Francisco,37.7782,-122.4195,tablet_ios
TXN000532,U00016,2024-02-16T09:45:00,69.49,Grubhub,Food Delivery,Austin,30.3074,-97.8675,desktop_chrome
TXN000424,U00001,2024-02-16T10:30:00,111.32,Delta Airlines,Travel,Seattle,47.4826,-122.4032,mobile_android
TXN000946,U00063,2024-02-16T16:55:00,19.82,Marriott Hotels,Travel,Phoenix,33.5779,-111.9941,mobile_ios
TXN000476,U00064,2024-02-16T16:59:00,95.0,CVS Pharmacy,Healthcare,San Francisco,37.6428,-122.376,desktop_chrome
TXN000761,U00055,2024-02-16T19:51:00,178.97,McDonald's,Food & Beverage,San Diego,32.7499,-117.1809,desktop_safari
TXN001921,U00080,2024-02-16T22:52:00,151.55,Netflix,Entertainment,Houston,29.833,-95.4051,mobile_ios
TXN001917,U00080,2024-02-17T07:24:00,239.61,Netflix,Entertainment,Houston,29.6128,-95.4928,mobile_ios
TXN001705,U00064,2024-02-17T10:03:00,106.22,CVS Pharmacy,Healthcare,San Francisco,37.7663,-122.5596,desktop_chrome
TXN000066,U00068,2024-02-17T19:32:00,222.65,Starbucks,Food & Beverage,Boston,42.2156,-71.1162,desktop_chrome
TXN001028,U00062,2024-02-17T21:11:00,111.82,Airbnb,Travel,Houston,29.6659,-95.2611,tablet_ios
TXN001054,U00035,2024-02-17T22:24:00,297.87,Walmart,Retail,Boston,42.433,-71.0888,mobile_android
TXN001622,U00053,2024-02-18T06:43:00,98.95,Marriott Hotels,Travel,Houston,29.7884,-95.3172,desktop_chrome
TXN000342,U00015,2024-02-18T07:00:00,241.29,Shell,Gas Station,Los Angeles,34.1012,-118.3425,tablet_ios
TXN001658,U00016,2024-02-18T13:54:00,251.5,Grubhub,Food Delivery,Austin,30.1835,-97.7552,desktop_chrome
TXN001266,U00020,2024-02-18T18:12:00,85.02,Airbnb,Travel,New York,40.7982,-74.0285,mobile_android
TXN001271,U00011,2024-02-18T23:10:00,109.55,Airbnb,Travel,Denver,39.8486,-104.9934,desktop_safari
TXN000488,U00067,2024-02-19T09:46:00,189.9,DoorDash,Food Delivery,Seattle,47.6157,-122.4253,desktop_safari
TXN000414,U00078,2024-02-19T11:30:00,211.89,Marriott Hotels,Travel,Boston,42.39,-70.9456,mobile_android
TXN001241,U00019,2024-02-19T12:35:00,237.25,Starbucks,Food & Beverage,San Diego,32.7922,-117.3029,desktop_safari
TXN000848,U00052,2024-02-19T19:14:00,207.24,Walmart,Retail,San Francisco,37.7609,-122.4301,mobile_android
TXN000202,U00061,2024-02-19T20:46:00,109.14,CVS Pharmacy,Healthcare,Los Angeles,33.9979,-118.3036,desktop_chrome
TXN001014,U00058,2024-02-20T08:34:00,238.27,Airbnb,Travel,San Antonio,29.377,-98.426,desktop_safari
TXN000417,U00074,2024-02-20T19:08:00,172.83,Shell,Gas Station,Los Angeles,34.0453,-118.3239,tablet_ios
TXN000153,U00009,2024-02-21T07:28:00,80.44,Netflix,Entertainment,San Diego,32.6391,-117.2978,desktop_chrome
TXN001462,U00040,2024-02-21T08:40:00,216.31,Steam Games,Entertainment,Miami,25.7056,-80.1926,desktop_safari
TXN000341,U00007,2024-02-21T11:55:00,199.06,Planet Fitness,Health & Fitness,Austin,30.3729,-97.785,mobile_ios
TXN000849,U00080,2024-02-21T16:41:00,250.7,Netflix,Entertainment,Houston,29.8453,-95.3836,mobile_android
TXN001746,U00039,2024-02-21T18:48:00,181.42,Best Buy,Electronics,New York,40.6564,-73.8926,mobile_android
TXN000995,U00002,2024-02-21T19:31:00,3.0,Delta Airlines,Travel,New York,40.5882,-74.0017,tablet_ios
TXN001925,U00022,2024-02-21T19:51:00,165.93,Planet Fitness,Health & Fitness,Denver,39.7864,-104.9647,desktop_safari
TXN001061,U00065,2024-02-21T22:51:00,192.09,Marriott Hotels,Travel,Miami,25.6188,-80.103,tablet_ios
TXN002049,U00073,2024-02-22T04:00:00,1128.18,Anonymous Market,Unknown,Paris,48.901,2.3589,unknown_device
TXN000850,U00014,2024-02-22T06:38:00,2.8,Apple Store,Electronics,Austin,30.2951,-97.6409,mobile_ios
TXN000606,U00034,2024-02-22T07:04:00,2293.25,Delta Airlines,Travel,San Francisco,37.7963,-122.4942,mobile_android
TXN000960,U00074,2024-02-22T10:24:00,109.71,Marriott Hotels,Travel,Los Angeles,34.106,-118.3432,tablet_ios
TXN001285,U00020,2024-02-22T12:17:00,106.21,DoorDash,Food Delivery,New York,40.6417,-74.1253,mobile_android
TXN000353,U00003,2024-02-22T18:26:00,158.66,Spotify,Entertainment,San Francisco,37.792,-122.5693,desktop_safari
TXN001263,U00068,2024-02-22T22:25:00,188.7,Uber,Transportation,Boston,42.2228,-71.124,desktop_chrome
TXN000490,U00055,2024-02-23T11:50:00,251.07,Shell,Gas Station,San Diego,32.7307,-117.1597,desktop_safari
TXN000382,U00055,2024-02-23T12:34:00,2524.37,Walmart,Retail,San Diego,32.7597,-117.0292,desktop_safari
TXN001429,U00079,2024-02-23T13:14:00,16.11,Venmo,Transfer,Los Angeles,33.9576,-118.1959,mobile_android
TXN001876,U00058,2024-02-23T14:25:00,274.52,Airbnb,Travel,San Antonio,29.3192,-98.6217,desktop_safari
TXN000199,U00056,2024-02-24T06:06:00,283.02,Netflix,Entertainment,New York,40.6294,-73.9319,desktop_safari
TXN000521,U00025,2024-02-24T10:11:00,1.0,Netflix,Entertainment,Denver,39.8179,-104.9567,desktop_safari
TXN000358,U00053,2024-02-24T14:39:00,137.61,Marriott Hotels,Travel,Houston,29.6667,-95.2407,desktop_safari
TXN000563,U00007,2024-02-24T18:03:00,224.46,Planet Fitness,Health & Fitness,Austin,30.2451,-97.8394,mobile_ios
TXN000944,U00012,2024-02-24T19:45:00,44.94,Delta Airlines,Travel,Miami,25.6598,-80.0631,mobile_ios
TXN001895,U00065,2024-02-24T23:45:00,166.98,Amazon,E-commerce,Miami,25.7225,-80.3341,tablet_ios
TXN001033,U00002,2024-02-24T23:47:00,38.45,Netflix,Entertainment,New York,40.8186,-74.1305,tablet_ios
TXN000260,U00075,2024-02-25T10:06:00,159.69,Delta Airlines,Travel,Austin,30.2521,-97.7989,desktop_safari
TXN001576,U00041,2024-02-25T14:29:00,270.89,Delta Airlines,Travel,Miami,25.671,-80.1598,mobile_ios
TXN001708,U00063,2024-02-25T14:37:00,199.47,Spotify,Entertainment,Phoenix,33.483,-112.0662,mobile_android
TXN001209,U00008,2024-02-25T23:24:00,200.77,Steam Games,Entertainment,Boston,42.4898,-71.1227,desktop_chrome
TXN001959,U00001,2024-02-26T07:35:00,116.55,Starbucks,Food & Beverage,London,51.538,-0.1041,mobile_android
TXN000800,U00065,2024-02-26T07:53:00,170.43,Starbucks,Food & Beverage,London,51.5023,-0.1206,tablet_ios
TXN000808,U00053,2024-02-26T09:23:00,131.22,CVS Pharmacy,Healthcare,Houston,29.6973,-95.363,desktop_chrome
TXN001437,U00059,2024-02-26T09:35:00,217.53,Venmo,Transfer,Denver,39.6271,-105.036,mobile_ios
TXN000048,U00056,2024-02-26T15:43:00,333.27,Starbucks,Food & Beverage,Lagos,6.5728,3.3347,mobile_android
TXN000577,U00046,2024-02-26T15:55:00,180.29,Airbnb,Travel,Seattle,47.5268,-122.2714,tablet_ios
TXN000466,U00038,2024-02-26T20:39:00,41.42,Spotify,Entertainment,New York,40.6444,-73.9692,desktop_chrome
TXN001398,U00037,2024-02-26T21:08:00,186.54,Best Buy,Electronics,Phoenix,33.3958,-111.9914,desktop_safari
TXN000079,U00009,2024-02-26T21:38:00,137.57,Netflix,Entertainment,San Diego,32.7553,-117.1386,mobile_android
TXN001011,U00039,2024-02-27T09:42:00,253.13,Best Buy,Electronics,New York,40.7677,-73.9249,mobile_android
TXN000626,U00025,2024-02-27T10:43:00,45.63,Apple Store,Electronics,Denver,39.8798,-104.998,mobile_android
TXN001365,U00075,2024-02-27T11:23:00,193.35,DoorDash,Food Delivery,Austin,30.3142,-97.8505,desktop_safari
TXN001931,U00064,2024-02-27T12:31:00,78.29,Apple Store,Electronics,San Francisco,37.6664,-122.284,desktop_chrome
TXN001508,U00014,2024-02-27T13:02:00,51.39,Grubhub,Food Delivery,Austin,30.1725,-97.6643,mobile_ios
TXN000474,U00028,2024-02-27T13:40:00,104.15,Venmo,Transfer,Phoenix,33.3958,-112.1738,mobile_android
TXN000347,U00063,2024-02-27T19:28:00,1.0,Uber,Transportation,Phoenix,33.3174,-112.0275,mobile_ios
TXN001417,U00066,2024-02-27T20:01:00,155.97,Starbucks,Food & Beverage,San Diego,32.6797,-117.1851,desktop_chrome
TXN001898,U00010,2024-02-27T21:38:00,300.14,Walmart,Retail,Miami,25.6611,-80.2821,mobile_android
TXN001405,U00072,2024-02-27T23:10:00,114.25,Starbucks,Food & Beverage,Austin,30.3711,-97.8668,mobile_android
TXN001205,U00059,2024-02-28T06:31:00,226.09,Airbnb,Travel,Denver,39.6703,-104.9638,mobile_ios
TXN001694,U00064,2024-02-28T08:42:00,76.31,Amazon,E-commerce,San Francisco,37.8684,-122.4666,desktop_chrome
TXN001532,U00032,2024-02-28T10:58:00,177.35,Grubhub,Food Delivery,Austin,30.1463,-97.8813,desktop_chrome
TXN001074,U00061,2024-02-28T14:29:00,38.25,Marriott Hotels,Travel,Los Angeles,34.0657,-118.1091,mobile_android
TXN000208,U00076,2024-02-28T17:22:00,142.43,Grubhub,Food Delivery,Chicago,41.9133,-87.5357,mobile_ios
TXN000201,U00011,2024-02-29T10:22:00,69.99,Steam Games,Entertainment,Denver,39.6921,-104.905,mobile_android
TXN001829,U00013,2024-02-29T10:27:00,228.86,Steam Games,Entertainment,Dallas,32.9084,-96.6638,desktop_chrome
TXN001834,U00006,2024-02-29T13:19:00,279.78,CVS Pharmacy,Healthcare,Los Angeles,34.1403,-118.0982,desktop_chrome
TXN000690,U00064,2024-02-29T18:18:00,106.81,Amazon,E-commerce,San Francisco,37.805,-122.4758,desktop_chrome
TXN001712,U00076,2024-03-01T10:06:00,105.3,Grubhub,Food Delivery,Chicago,41.7659,-87.563,mobile_ios
TXN000535,U00024,2024-03-01T10:12:00,131.17,Marriott Hotels,Travel,Miami,25.7985,-80.2659,mobile_ios
TXN000150,U00045,2024-03-01T11:34:00,301.97,Grubhub,Food Delivery,Boston,42.3688,-70.9905,tablet_ios
TXN001780,U00005,2024-03-01T12:23:00,92.31,QuickCash ATM,ATM,Austin,30.3676,-97.7636,desktop_safari
TXN001702,U00048,2024-03-01T15:15:00,180.87,Netflix,Entertainment,Austin,30.3809,-97.7455,desktop_safari
TXN000992,U00070,2024-03-01T15:19:00,125.45,Netflix,Entertainment,San Diego,32.6538,-117.2472,mobile_android
TXN001118,U00054,2024-03-02T09:28:00,198.31,McDonald's,Food & Beverage,Houston,29.7908,-95.3424,mobile_ios
TXN000759,U00020,2024-03-02T15:31:00,103.76,McDonald's,Food & Beverage,New York,40.7836,-73.8795,mobile_android
TXN002052,U00050,2024-03-03T00:00:00,3497.11,Offshore Trading Ltd,Finance,Tokyo,35.6324,139.6728,pos_skimmer
TXN001102,U00077,2024-03-03T09:09:00,65.97,Uber,Transportation,San Antonio,29.3527,-98.5894,tablet_ios
TXN001800,U00073,2024-03-03T13:26:00,214.09,Walmart,Retail,San Diego,32.805,-117.1576,desktop_safari
TXN000694,U00052,2024-03-03T13:53:00,185.36,Best Buy,Electronics,San Francisco,37.8425,-122.4858,tablet_ios
TXN000541,U00018,2024-03-03T14:21:00,56.48,Netflix,Entertainment,Austin,30.2413,-97.8301,mobile_android
TXN000110,U00060,2024-03-03T14:28:00,155.97,Spotify,Entertainment,New York,40.6051,-74.1408,desktop_chrome
TXN000892,U00071,2024-03-03T17:04:00,267.57,DoorDash,Food Delivery,Boston,42.3614,-70.975,desktop_safari
TXN000028,U00025,2024-03-03T20:05:00,91.44,Best Buy,Electronics,Denver,39.6528,-104.9485,emulator_android
TXN001333,U00006,2024-03-03T21:29:00,244.41,Best Buy,Electronics,Los Angeles,33.9172,-118.2139,desktop_safari
TXN001903,U00068,2024-03-03T22:30:00,215.05,Steam Games,Entertainment,Boston,42.2281,-70.9891,desktop_chrome
TXN001836,U00079,2024-03-04T07:06:00,47.64,Venmo,Transfer,Los Angeles,34.0377,-118.1855,mobile_android
TXN000980,U00014,2024-03-04T11:33:00,45.02,Walmart,Retail,Austin,30.2938,-97.6511,mobile_ios
TXN001952,U00055,2024-03-04T17:39:00,269.89,Anonymous Market,Unknown,San Diego,32.7095,-117.1438,desktop_safari
TXN002034,U00025,2024-03-04T18:01:00,98.14,Offshore Trading Ltd,Finance,Denver,39.7919,-105.0115,desktop_safari
TXN001413,U00057,2024-03-04T18:01:00,267.99,Steam Games,Entertainment,Miami,25.872,-80.0855,mobile_ios
TXN002040,U00025,2024-03-04T18:02:00,1.0,CryptoExchange Pro,Cryptocurrency,Denver,39.6953,-105.1365,mobile_ios
TXN002039,U00025,2024-03-04T18:03:00,70.71,FastTransfer Wire,ATM,Denver,39.6467,-104.8905,mobile_ios
TXN002036,U00025,2024-03-04T18:04:00,214.57,Anonymous Market,Unknown,Denver,39.8696,-104.8449,desktop_safari
TXN002038,U00025,2024-03-04T18:07:00,45.74,QuickCash ATM,Transfer,Denver,39.6511,-104.941,mobile_ios
TXN002037,U00025,2024-03-04T18:08:00,92.3,FastTransfer Wire,Transfer,Denver,39.8712,-104.9203,mobile_android
TXN002035,U00025,2024-03-04T18:08:00,126.79,CryptoExchange Pro,ATM,Denver,39.8111,-104.8793,mobile_android
TXN002033,U00025,2024-03-04T18:09:00,96.64,Offshore Trading Ltd,Finance,Denver,39.8146,-104.9893,desktop_safari
TXN000922,U00005,2024-03-04T18:59:00,76.06,Walmart,Retail,Austin,30.1755,-97.7622,desktop_chrome
TXN001170,U00079,2024-03-04T19:09:00,74.25,DoorDash,Food Delivery,Los Angeles,33.9576,-118.1481,mobile_android
TXN000029,U00032,2024-03-05T12:04:00,201.21,Shell,Gas Station,Austin,30.3467,-97.831,desktop_chrome
TXN001954,U00017,2024-03-05T15:33:00,30.43,Target,Retail,Houston,29.8939,-95.4877,tablet_ios
TXN000440,U00074,2024-03-06T07:33:00,80.92,Marriott Hotels,Travel,Los Angeles,34.0457,-118.2315,desktop_chrome
TXN000281,U00038,2024-03-06T11:46:00,54.94,Starbucks,Food & Beverage,New York,40.8474,-73.8714,desktop_safari
TXN001216,U00064,2024-03-06T13:40:00,120.5,Shell,Gas Station,San Francisco,37.669,-122.384,desktop_chrome
TXN001411,U00006,2024-03-06T23:22:00,353.33,Shell,Gas Station,Los Angeles,34.0004,-118.2991,desktop_chrome
TXN001540,U00005,2024-03-07T06:47:00,1.0,Target,Retail,Austin,30.208,-97.8332,desktop_chrome
TXN000681,U00027,2024-03-07T08:27:00,153.73,Spotify,Entertainment,San Diego,32.7946,-117.2776,mobile_ios
TXN001013,U00014,2024-03-07T09:02:00,88.0,Target,Retail,Austin,30.4077,-97.6279,mobile_ios
TXN001428,U00066,2024-03-07T10:14:00,116.7,Apple Store,Electronics,San Diego,32.5904,-117.2827,desktop_chrome
TXN001193,U00062,2024-03-07T14:46:00,75.24,DoorDash,Food Delivery,Houston,29.6416,-95.3708,tablet_ios
TXN001886,U00020,2024-03-07T16:33:00,142.19,DoorDash,Food Delivery,New York,40.711,-73.9311,mobile_android
TXN000277,U00026,2024-03-07T16:45:00,181.39,Planet Fitness,Health & Fitness,San Francisco,37.9005,-122.3161,unknown_device
TXN000050,U00023,2024-03-07T18:34:00,1.0,Uber,Transportation,San Antonio,29.4242,-98.3936,desktop_safari
TXN001827,U00038,2024-03-07T22:34:00,6.28,Spotify,Entertainment,New York,40.845,-74.1431,desktop_safari
TXN000040,U00048,2024-03-07T23:03:00,175.12,Shell,Gas Station,Austin,30.3182,-97.7699,desktop_safari
TXN001628,U00018,2024-03-08T06:28:00,71.24,Marriott Hotels,Travel,Austin,30.2272,-97.6834,mobile_android
TXN000185,U00014,2024-03-08T08:11:00,12.85,Grubhub,Food Delivery,Austin,30.2519,-97.7267,mobile_ios
TXN001298,U00023,2024-03-08T08:26:00,75.42,Marriott Hotels,Travel,San Antonio,29.2909,-98.4524,desktop_chrome
TXN001001,U00050,2024-03-08T09:06:00,365.52,Spotify,Entertainment,Denver,39.627,-105.0371,tablet_ios
TXN001032,U00006,2024-03-08T13:49:00,141.6,Shell,Gas Station,Los Angeles,33.9825,-118.1121,desktop_chrome
TXN001305,U00025,2024-03-08T15:03:00,99.74,Target,Retail,Denver,39.801,-105.0869,mobile_android
TXN001359,U00042,2024-03-08T15:04:00,106.89,Steam Games,Entertainment,San Diego,32.6278,-117.1727,mobile_android
TXN001542,U00044,2024-03-08T17:46:00,194.82,Netflix,Entertainment,Miami,25.7774,-80.1952,mobile_ios
TXN000239,U00041,2024-03-08T18:55:00,237.65,Airbnb,Travel,Miami,25.738,-80.1779,desktop_safari
TXN000650,U00070,2024-03-08T21:22:00,242.89,Netflix,Entertainment,San Diego,32.6989,-117.1177,mobile_android
TXN000083,U00043,2024-03-09T07:22:00,275.86,Uber,Transportation,Houston,29.712,-95.327,mobile_android
TXN001916,U00014,2024-03-09T12:53:00,2.42,Apple Store,Electronics,Austin,30.1551,-97.7111,mobile_ios
TXN001022,U00036,2024-03-09T14:55:00,67.78,Uber,Transportation,Philadelphia,39.9953,-75.2405,mobile_android
TXN000306,U00030,2024-03-09T15:47:00,101.79,Target,Retail,Phoenix,33.5306,-112.1277,desktop_chrome
TXN000743,U00061,2024-03-09T16:44:00,63.56,Uber,Transportation,Los Angeles,34.1083,-118.1797,desktop_chrome
TXN001322,U00041,2024-03-09T18:49:00,300.9,Delta Airlines,Travel,Miami,25.8811,-80.0959,mobile_ios
TXN001522,U00052,2024-03-09T22:13:00,184.96,Spotify,Entertainment,San Francisco,37.69,-122.5121,desktop_safari
TXN000974,U00028,2024-03-09T23:13:00,34.62,Amazon,E-commerce,Phoenix,33.4061,-112.1855,mobile_android
TXN002072,U00073,2024-03-10T06:00:00,2327.61,CryptoExchange Pro,Cryptocurrency,London,51.4579,-0.1294,pos_skimmer
TXN002068,U00028,2024-03-10T08:00:00,792.05,Anonymous Market,Unknown,Tokyo,35.6267,139.6092,pos_skimmer
TXN001166,U00064,2024-03-10T13:57:00,140.81,Shell,Gas Station,San Francisco,37.7152,-122.4761,desktop_chrome
